object_layer,startTime,neigborhoodSize,percent,nOfPtsInIMG,epsilon,minPts,cluPts/outPts,TP,FP,TN,FN,incHits,similarity[%],AVGclusterheight,endTime
object_B10_layer_290.png,2711565234900,10,0.1,2500,1.5,7,40.4,0,101,2399,0,0,NaN,NaN,2712161905400
object_B10_layer_291.png,2712162895000,10,0.1,2500,1.5,7,33.6,0,185,4815,0,0,0.0,2.0,2712181564000
object_B10_layer_292.png,2712182764400,10,0.1,2500,1.5,7,27.6,0,254,7246,0,0,0.0,2.0,2712198413500
object_B10_layer_293.png,2712200029300,10,0.1,2500,1.5,7,38.8,0,351,9649,0,0,0.0,2.0,2712213560400
object_B10_layer_294.png,2712214664900,10,0.1,2500,1.5,7,22.0,0,406,12094,0,0,0.0,2.0,2712228653100
object_B10_layer_295.png,2712229876000,10,0.1,2500,1.5,7,46.0,0,521,14479,0,0,0.0,2.0,2712247516800
object_B10_layer_296.png,2712248437800,10,0.1,2500,1.5,7,36.0,36,575,16889,0,0,0.0,2.0,2712264342600
object_B10_layer_297.png,2712265327600,10,0.1,2500,1.5,7,20.4,36,626,19338,0,0,0.0,2.0,2712277633100
object_B10_layer_298.png,2712278909300,10,0.1,2500,1.5,7,33.6,36,710,21754,0,0,0.0,2.0,2712291656100
object_B10_layer_299.png,2712292699700,10,0.1,2500,1.5,7,32.0,36,790,24174,0,0,0.0,2.0,2712306560900
object_B10_layer_300.png,2712307484600,10,0.1,2500,1.5,7,40.0,36,890,26574,0,0,0.0,2.0,2712318366000
object_B10_layer_301.png,2712319368300,10,0.1,2500,1.5,7,19.2,36,938,29026,0,0,0.0,2.2,2712331693000
object_B10_layer_302.png,2712332534400,10,0.1,2500,1.5,7,24.4,36,999,31465,0,0,0.0,2.111111111111111,2712349531700
object_B10_layer_303.png,2712350374600,10,0.1,2500,1.5,7,18.0,36,1044,33920,0,0,0.0,2.090909090909091,2712362066400
object_B10_layer_304.png,2712363830000,10,0.1,2500,1.5,7,39.6,36,1143,36321,0,0,0.0,2.1818181818181817,2712375734100
object_B10_layer_305.png,2712376670300,10,0.1,2500,1.5,7,49.2,36,1266,38698,0,0,0.0,2.1333333333333333,2712389309200
object_B10_layer_306.png,2712390110600,10,0.1,2500,1.5,7,46.4,36,1382,41082,0,0,0.0,2.230769230769231,2712401220900
object_B10_layer_307.png,2712402311000,10,0.1,2500,1.5,7,26.4,36,1448,43516,0,0,0.0,2.2,2712414422100
object_B10_layer_308.png,2712415342500,10,0.1,2500,1.5,7,36.8,55,1521,45924,0,0,0.0,2.2857142857142856,2712454320200
object_B10_layer_309.png,2712455627000,10,0.1,2500,1.5,7,35.2,73,1591,48336,0,0,0.0,2.388888888888889,2712473524400
object_B10_layer_310.png,2712474372200,10,0.1,2500,1.5,7,40.8,73,1693,50734,0,1,0.0,2.4285714285714284,2712485239800
object_B10_layer_311.png,2712486396900,10,0.1,2500,1.5,7,30.0,73,1768,53159,0,1,0.0,2.3,2712499076900
object_B10_layer_312.png,2712500006100,10,0.1,2500,1.5,7,26.8,73,1835,55592,0,1,0.0,2.272727272727273,2712513114700
object_B10_layer_313.png,2712514212500,10,0.1,2500,1.5,7,46.4,102,1922,57976,0,1,0.0,2.3043478260869565,2712526110900
object_B10_layer_314.png,2712527631200,10,0.1,2500,1.5,7,31.2,144,1958,60398,0,2,0.0,2.4166666666666665,2712540866900
object_B10_layer_315.png,2712541677500,10,0.1,2500,1.5,7,41.2,144,2061,62795,0,3,0.0,2.391304347826087,2712554191600
object_B10_layer_316.png,2712555108200,10,0.1,2500,1.5,7,38.0,144,2156,65200,0,3,0.0,2.3333333333333335,2712567951500
object_B10_layer_317.png,2712568753900,10,0.1,2500,1.5,7,31.2,155,2223,67622,0,3,0.0,2.36,2712580783600
object_B10_layer_318.png,2712581621000,10,0.1,2500,1.5,7,6.4,155,2239,70106,0,3,0.0,2.36,2712596604500
object_B10_layer_319.png,2712597680500,10,0.1,2500,1.5,7,28.0,155,2309,72536,0,3,0.0,2.36,2712609004200
object_B10_layer_320.png,2712609899700,10,0.1,2500,1.5,7,38.8,155,2406,74939,0,3,0.0,2.3333333333333335,2712621296600
object_B10_layer_321.png,2712622077100,10,0.1,2500,1.5,7,27.6,155,2475,77370,0,3,0.0,2.3333333333333335,2712633415400
object_B10_layer_322.png,2712635098800,10,0.1,2500,1.5,7,36.0,155,2565,79780,0,3,0.0,2.3333333333333335,2712646253400
object_B10_layer_323.png,2712647216500,10,0.1,2500,1.5,7,34.4,155,2651,82194,0,3,0.0,2.310344827586207,2712661269200
object_B10_layer_324.png,2712662879800,10,0.1,2500,1.5,7,31.6,155,2730,84615,0,3,0.0,2.272727272727273,2712673661900
object_B10_layer_325.png,2712675025800,10,0.1,2500,1.5,7,41.2,155,2833,87012,0,3,0.0,2.264705882352941,2712687153800
object_B10_layer_326.png,2712688097900,10,0.1,2500,1.5,7,31.2,179,2887,89434,0,3,0.0,2.257142857142857,2712701153200
object_B10_layer_327.png,2712701960600,10,0.1,2500,1.5,7,38.0,179,2982,91839,0,4,0.0,2.3055555555555554,2712712688200
object_B10_layer_328.png,2712713632200,10,0.1,2500,1.5,7,30.4,179,3058,94263,0,4,0.0,2.2857142857142856,2712724970200
object_B10_layer_329.png,2712725757700,10,0.1,2500,1.5,7,13.6,179,3092,96729,0,4,0.0,2.2777777777777777,2712736491600
object_B10_layer_330.png,2712737635400,10,0.1,2500,1.5,7,25.2,179,3155,99166,0,4,0.0,2.263157894736842,2712748826500
object_B10_layer_331.png,2712749582100,10,0.1,2500,1.5,7,42.8,195,3246,101559,0,4,0.0,2.27027027027027,2712764284600
object_B10_layer_332.png,2712765087200,10,0.1,2500,1.5,7,44.4,195,3357,103948,0,4,0.0,2.25,2712775803900
object_B10_layer_333.png,2712776684200,10,0.1,2500,1.5,7,40.0,195,3457,106348,0,5,0.0,2.268292682926829,2712789145100
object_B10_layer_334.png,2712789934200,10,0.1,2500,1.5,7,37.6,195,3551,108754,0,5,0.0,2.317073170731707,2712802537000
object_B10_layer_335.png,2712803580800,10,0.1,2500,1.5,7,37.2,195,3644,111161,0,5,0.0,2.302325581395349,2712814435700
object_B10_layer_336.png,2712815212400,10,0.1,2500,1.5,7,35.2,195,3732,113573,0,5,0.0,2.302325581395349,2712826436500
object_B10_layer_337.png,2712827210000,10,0.1,2500,1.5,7,27.6,195,3801,116004,0,5,0.0,2.2954545454545454,2712837725100
object_B10_layer_338.png,2712838537700,10,0.1,2500,1.5,7,39.2,195,3899,118406,0,5,0.0,2.282608695652174,2712854117300
object_B10_layer_339.png,2712854932200,10,0.1,2500,1.5,7,32.4,195,3980,120825,0,5,0.0,2.282608695652174,2712866879600
object_B10_layer_340.png,2712867682800,10,0.1,2500,1.5,7,40.8,195,4082,123223,0,5,0.0,2.2708333333333335,2712878303800
object_B10_layer_341.png,2712879075700,10,0.1,2500,1.5,7,41.2,195,4185,125620,0,5,0.0,2.28,2712890207600
object_B10_layer_342.png,2712891019700,10,0.1,2500,1.5,7,33.2,195,4268,128037,0,5,0.0,2.2941176470588234,2712901619100
object_B10_layer_343.png,2712902819800,10,0.1,2500,1.5,7,33.2,195,4351,130454,0,5,0.0,2.3035714285714284,2712914209200
object_B10_layer_344.png,2712914971600,10,0.1,2500,1.5,7,24.4,195,4412,132893,0,5,0.0,2.3207547169811322,2712926884400
object_B10_layer_345.png,2712928132100,10,0.1,2500,1.5,7,45.6,195,4526,135279,0,5,0.0,2.314814814814815,2712940704000
object_B10_layer_346.png,2712941467600,10,0.1,2500,1.5,7,37.6,195,4620,137685,0,5,0.0,2.3035714285714284,2712952667800
object_B10_layer_347.png,2712953441800,10,0.1,2500,1.5,7,46.4,240,4691,140069,0,5,0.0,2.2982456140350878,2712963936700
object_B10_layer_348.png,2712964748600,10,0.1,2500,1.5,7,53.6,253,4812,142435,0,6,0.0,2.2698412698412698,2712977136000
object_B10_layer_349.png,2712978136900,10,0.1,2500,1.5,7,33.6,253,4896,144851,0,7,0.0,2.2857142857142856,2712990190500
object_B10_layer_350.png,2712991381300,10,0.1,2500,1.5,7,25.2,253,4959,147288,0,7,0.0,2.2903225806451615,2713001936800
object_B10_layer_351.png,2713002793500,10,0.1,2500,1.5,7,62.4,272,5096,149632,0,7,0.0,2.28125,2713016346100
object_B10_layer_352.png,2713020935000,10,0.1,2500,1.5,7,30.0,272,5171,152057,0,7,0.0,2.283582089552239,2713034759500
object_B10_layer_353.png,2713035669800,10,0.1,2500,1.5,7,27.6,272,5240,154488,0,8,0.0,2.2941176470588234,2713046343800
object_B10_layer_354.png,2713047097200,10,0.1,2500,1.5,7,43.6,272,5349,156879,0,8,0.0,2.289855072463768,2713057859300
object_B10_layer_355.png,2713058654000,10,0.1,2500,1.5,7,28.8,272,5421,159307,0,8,0.0,2.2857142857142856,2713068879200
object_B10_layer_356.png,2713070112300,10,0.1,2500,1.5,7,31.2,272,5499,161729,0,8,0.0,2.2857142857142856,2713081711600
object_B10_layer_357.png,2713082475200,10,0.1,2500,1.5,7,36.4,272,5590,164138,0,8,0.0,2.2816901408450705,2713095615800
object_B10_layer_358.png,2713096807200,10,0.1,2500,1.5,7,36.4,272,5681,166547,0,8,0.0,2.2916666666666665,2713107448100
object_B10_layer_359.png,2713108249900,10,0.1,2500,1.5,7,22.8,288,5722,168990,0,8,0.0,2.3013698630136985,2713122339600
object_B10_layer_360.png,2713123467300,10,0.1,2500,1.5,7,48.4,311,5820,171369,0,9,0.0,2.324324324324324,2713137203700
object_B10_layer_361.png,2713138438700,10,0.1,2500,1.5,7,50.8,366,5892,173742,0,10,0.0,2.3026315789473686,2713152918000
object_B10_layer_362.png,2713154021600,10,0.1,2500,1.5,7,28.4,366,5963,176171,0,11,0.0,2.3076923076923075,2713166816600
object_B10_layer_363.png,2713167701800,10,0.1,2500,1.5,7,32.0,366,6043,178591,0,11,0.0,2.3333333333333335,2713180508000
object_B10_layer_364.png,2713181507400,10,0.1,2500,1.5,7,51.2,376,6161,180963,0,11,0.0,2.3417721518987342,2713192683000
object_B10_layer_365.png,2713193748800,10,0.1,2500,1.5,7,22.8,376,6218,183406,0,11,0.0,2.345679012345679,2713206784600
object_B10_layer_366.png,2713207879200,10,0.1,2500,1.5,7,51.2,392,6330,185778,0,11,0.0,2.3950617283950617,2713222390400
object_B10_layer_367.png,2713223199400,10,0.1,2500,1.5,7,36.8,392,6422,188186,0,11,0.0,2.3855421686746987,2713234673100
object_B10_layer_368.png,2713235794100,10,0.1,2500,1.5,7,39.2,392,6520,190588,0,11,0.0,2.380952380952381,2713247339000
object_B10_layer_369.png,2713248172200,10,0.1,2500,1.5,7,51.6,392,6649,192959,0,11,0.0,2.3636363636363638,2713260234700
object_B10_layer_370.png,2713261372900,10,0.1,2500,1.5,7,32.0,409,6712,195379,0,11,0.0,2.347826086956522,2713272211300
object_B10_layer_371.png,2713272987800,10,0.1,2500,1.5,7,40.4,409,6813,197778,0,11,0.0,2.3626373626373627,2713285619500
object_B10_layer_372.png,2713286499900,10,0.1,2500,1.5,7,34.8,409,6900,200191,0,11,0.0,2.3626373626373627,2713297538800
object_B10_layer_373.png,2713302380100,10,0.1,2500,1.5,7,29.2,409,6973,202618,0,11,0.0,2.3548387096774195,2713312781600
object_B10_layer_374.png,2713313532700,10,0.1,2500,1.5,7,51.2,431,7079,204990,0,11,0.0,2.3473684210526318,2713325674900
object_B10_layer_375.png,2713326961100,10,0.1,2500,1.5,7,43.6,431,7188,207381,0,11,0.0,2.3473684210526318,2713337555600
object_B10_layer_376.png,2713338361700,10,0.1,2500,1.5,7,36.0,431,7278,209791,0,11,0.0,2.336734693877551,2713349217100
object_B10_layer_377.png,2713349959800,10,0.1,2500,1.5,7,36.4,446,7354,212200,0,11,0.0,2.3434343434343434,2713360697700
