object_layer,startTime,neigborhoodSize,percent,nOfPtsInIMG,epsilon,minPts,cluPts/outPts,TP,FP,TN,FN,incHits,similarity[%],AVGclusterheight,endTime
object_B10_layer_290.png,2721912698400,10,0.15,2500,1.5,7,41.06666666666667,0,154,2346,0,0,NaN,NaN,2722634542700
object_B10_layer_291.png,2722636195900,10,0.15,2500,1.5,7,39.2,0,301,4699,0,0,0.0,2.0,2722661772600
object_B10_layer_292.png,2722662899700,10,0.15,2500,1.5,7,44.53333333333333,0,468,7032,0,0,0.0,2.2222222222222223,2722682826100
object_B10_layer_293.png,2722684513500,10,0.15,2500,1.5,7,47.2,0,645,9355,0,0,0.0,2.25,2722703263200
object_B10_layer_294.png,2722706058600,10,0.15,2500,1.5,7,29.6,0,756,11744,0,0,0.0,2.2941176470588234,2722723754800
object_B10_layer_295.png,2722724940400,10,0.15,2500,1.5,7,57.06666666666667,0,970,14030,0,0,0.0,2.3076923076923075,2722741777900
object_B10_layer_296.png,2722743348600,10,0.15,2500,1.5,7,44.8,39,1099,16362,0,0,0.0,2.25,2722759835800
object_B10_layer_297.png,2722761064500,10,0.15,2500,1.5,7,35.733333333333334,39,1233,18728,0,1,0.0,2.260869565217391,2722791432300
object_B10_layer_298.png,2722792859900,10,0.15,2500,1.5,7,46.666666666666664,39,1408,21053,0,2,0.0,2.347826086956522,2722811182800
object_B10_layer_299.png,2722812654900,10,0.15,2500,1.5,7,34.4,39,1537,23424,0,2,0.0,2.2962962962962963,2722829344600
object_B10_layer_300.png,2722830375900,10,0.15,2500,1.5,7,52.53333333333333,39,1734,25727,0,2,0.0,2.4375,2722852615800
object_B10_layer_301.png,2722854237900,10,0.15,2500,1.5,7,34.13333333333333,39,1862,28099,0,2,0.0,2.4705882352941178,2722875853500
object_B10_layer_302.png,2722877137000,10,0.15,2500,1.5,7,36.0,39,1997,30464,0,2,0.0,2.4242424242424243,2722900428700
object_B10_layer_303.png,2722917075100,10,0.15,2500,1.5,7,34.4,39,2126,32835,0,2,0.0,2.4324324324324325,2722969149300
object_B10_layer_304.png,2722970329600,10,0.15,2500,1.5,7,52.53333333333333,39,2323,35138,0,2,0.0,2.45,2722994031900
object_B10_layer_305.png,2722994805800,10,0.15,2500,1.5,7,50.13333333333333,39,2511,37450,0,2,0.0,2.409090909090909,2723015168400
object_B10_layer_306.png,2723015983600,10,0.15,2500,1.5,7,50.93333333333333,39,2702,39759,0,2,0.0,2.4615384615384617,2723032627500
object_B10_layer_307.png,2723033509000,10,0.15,2500,1.5,7,40.53333333333333,39,2854,42107,0,2,0.0,2.480769230769231,2723046095500
object_B10_layer_308.png,2723046838500,10,0.15,2500,1.5,7,50.4,60,3022,44418,0,2,0.0,2.519230769230769,2723063742400
object_B10_layer_309.png,2723064556300,10,0.15,2500,1.5,7,38.666666666666664,79,3148,46773,0,2,0.0,2.5454545454545454,2723079882300
object_B10_layer_310.png,2723080757500,10,0.15,2500,1.5,7,47.733333333333334,79,3327,49094,0,3,0.0,2.5806451612903225,2723097178000
object_B10_layer_311.png,2723098071200,10,0.15,2500,1.5,7,29.333333333333332,79,3437,51484,0,4,0.0,2.609375,2723117657800
object_B10_layer_312.png,2723118747000,10,0.15,2500,1.5,7,37.6,79,3578,53843,0,4,0.0,2.6031746031746033,2723134223700
object_B10_layer_313.png,2723135570000,10,0.15,2500,1.5,7,48.266666666666666,109,3729,56162,0,4,0.0,2.606060606060606,2723153624700
object_B10_layer_314.png,2723155449800,10,0.15,2500,1.5,7,43.46666666666667,153,3848,58499,0,5,0.0,2.6323529411764706,2723170738100
object_B10_layer_315.png,2723171584200,10,0.15,2500,1.5,7,57.6,153,4064,60783,0,6,0.0,2.675675675675676,2723187532800
object_B10_layer_316.png,2723188427200,10,0.15,2500,1.5,7,44.8,153,4232,63115,0,6,0.0,2.5657894736842106,2723203234800
object_B10_layer_317.png,2723204022000,10,0.15,2500,1.5,7,45.6,167,4389,65444,0,6,0.0,2.551282051282051,2723222188200
object_B10_layer_318.png,2723223323200,10,0.15,2500,1.5,7,21.6,167,4470,67863,0,6,0.0,2.5555555555555554,2723239164300
object_B10_layer_319.png,2723240635200,10,0.15,2500,1.5,7,45.333333333333336,167,4640,70193,0,7,0.0,2.5555555555555554,2723252745300
object_B10_layer_320.png,2723253558000,10,0.15,2500,1.5,7,45.6,167,4811,72522,0,7,0.0,2.50561797752809,2723267137300
object_B10_layer_321.png,2723268107100,10,0.15,2500,1.5,7,34.666666666666664,167,4941,74892,0,7,0.0,2.5,2723285025000
object_B10_layer_322.png,2723285787400,10,0.15,2500,1.5,7,56.8,167,5154,77179,0,7,0.0,2.5104166666666665,2723299545900
object_B10_layer_323.png,2723301035400,10,0.15,2500,1.5,7,40.0,167,5304,79529,0,7,0.0,2.515151515151515,2723313421200
object_B10_layer_324.png,2723314268100,10,0.15,2500,1.5,7,37.6,167,5445,81888,0,7,0.0,2.52,2723330070600
object_B10_layer_325.png,2723331273900,10,0.15,2500,1.5,7,43.733333333333334,167,5609,84224,0,7,0.0,2.5428571428571427,2723346697400
object_B10_layer_326.png,2723347496900,10,0.15,2500,1.5,7,43.733333333333334,201,5739,86560,0,7,0.0,2.5185185185185186,2723363238000
object_B10_layer_327.png,2723364996000,10,0.15,2500,1.5,7,42.13333333333333,201,5897,88902,0,8,0.0,2.564814814814815,2723377479600
object_B10_layer_328.png,2723378322200,10,0.15,2500,1.5,7,36.266666666666666,201,6033,91266,0,8,0.0,2.5555555555555554,2723394684400
object_B10_layer_329.png,2723395753500,10,0.15,2500,1.5,7,32.266666666666666,201,6154,93645,0,8,0.0,2.5309734513274336,2723416034000
object_B10_layer_330.png,2723417033000,10,0.15,2500,1.5,7,39.2,201,6301,95998,0,8,0.0,2.533333333333333,2723432608600
object_B10_layer_331.png,2723433375200,10,0.15,2500,1.5,7,45.6,221,6452,98327,0,8,0.0,2.558333333333333,2723449141000
object_B10_layer_332.png,2723450262800,10,0.15,2500,1.5,7,40.8,221,6605,100674,0,8,0.0,2.5476190476190474,2723470499500
object_B10_layer_333.png,2723471960400,10,0.15,2500,1.5,7,45.86666666666667,221,6777,103002,0,9,0.0,2.568,2723488818200
object_B10_layer_334.png,2723490270700,10,0.15,2500,1.5,7,46.4,221,6951,105328,0,9,0.0,2.5572519083969465,2723507000700
object_B10_layer_335.png,2723509793700,10,0.15,2500,1.5,7,32.8,221,7074,107705,0,9,0.0,2.572519083969466,2723522489700
object_B10_layer_336.png,2723523541300,10,0.15,2500,1.5,7,34.93333333333333,221,7205,110074,0,9,0.0,2.572519083969466,2723537408700
object_B10_layer_337.png,2723538429000,10,0.15,2500,1.5,7,41.06666666666667,221,7359,112420,0,9,0.0,2.5434782608695654,2723557455900
object_B10_layer_338.png,2723558621100,10,0.15,2500,1.5,7,46.4,221,7533,114746,0,9,0.0,2.550724637681159,2723573535200
object_B10_layer_339.png,2723574488700,10,0.15,2500,1.5,7,42.4,221,7692,117087,0,9,0.0,2.535211267605634,2723589225100
object_B10_layer_340.png,2723591006600,10,0.15,2500,1.5,7,41.333333333333336,221,7847,119432,0,9,0.0,2.5238095238095237,2723604804600
object_B10_layer_341.png,2723605831800,10,0.15,2500,1.5,7,36.53333333333333,221,7984,121795,0,9,0.0,2.5405405405405403,2723619104500
object_B10_layer_342.png,2723620021900,10,0.15,2500,1.5,7,36.0,221,8119,124160,0,9,0.0,2.5359477124183005,2723633634500
object_B10_layer_343.png,2723634567600,10,0.15,2500,1.5,7,32.53333333333333,221,8241,126538,0,9,0.0,2.542483660130719,2723646878400
object_B10_layer_344.png,2723647922600,10,0.15,2500,1.5,7,33.6,221,8367,128912,0,9,0.0,2.5448717948717947,2723662914500
object_B10_layer_345.png,2723663744800,10,0.15,2500,1.5,7,50.93333333333333,221,8558,131221,0,9,0.0,2.535031847133758,2723680498800
object_B10_layer_346.png,2723681426700,10,0.15,2500,1.5,7,41.6,221,8714,133565,0,9,0.0,2.5090909090909093,2723695042500
object_B10_layer_347.png,2723696256100,10,0.15,2500,1.5,7,47.733333333333334,270,8844,135886,0,9,0.0,2.518292682926829,2723710813400
object_B10_layer_348.png,2723711725200,10,0.15,2500,1.5,7,54.4,283,9035,138182,0,10,0.0,2.5057471264367814,2723726279300
object_B10_layer_349.png,2723727388200,10,0.15,2500,1.5,7,47.733333333333334,283,9214,140503,0,11,0.0,2.511627906976744,2723742494300
object_B10_layer_350.png,2723743452300,10,0.15,2500,1.5,7,43.733333333333334,283,9378,142839,0,12,0.0,2.49438202247191,2723756935700
object_B10_layer_351.png,2723758382800,10,0.15,2500,1.5,7,65.6,302,9605,145093,0,12,0.0,2.489010989010989,2723775936600
object_B10_layer_352.png,2723780766700,10,0.15,2500,1.5,7,40.266666666666666,302,9756,147442,0,12,0.0,2.5185185185185186,2723801634300
object_B10_layer_353.png,2723802736500,10,0.15,2500,1.5,7,36.0,302,9891,149807,0,13,0.0,2.5053763440860215,2723827066400
object_B10_layer_354.png,2723828070100,10,0.15,2500,1.5,7,48.53333333333333,302,10073,152125,0,13,0.0,2.5208333333333335,2723843619600
object_B10_layer_355.png,2723844690000,10,0.15,2500,1.5,7,35.733333333333334,302,10207,154491,0,13,0.0,2.517766497461929,2723857747000
object_B10_layer_356.png,2723858714900,10,0.15,2500,1.5,7,45.06666666666667,302,10376,156822,0,13,0.0,2.5306122448979593,2723873881400
object_B10_layer_357.png,2723874877300,10,0.15,2500,1.5,7,42.4,302,10535,159163,0,13,0.0,2.5384615384615383,2723888656400
object_B10_layer_358.png,2723889557200,10,0.15,2500,1.5,7,42.93333333333333,302,10696,161502,0,13,0.0,2.54,2723902958000
object_B10_layer_359.png,2723904825500,10,0.15,2500,1.5,7,32.0,324,10794,163882,0,13,0.0,2.5380710659898478,2723916521000
object_B10_layer_360.png,2723917310000,10,0.15,2500,1.5,7,57.333333333333336,348,10985,166167,0,14,0.0,2.535,2723932610300
object_B10_layer_361.png,2723933582300,10,0.15,2500,1.5,7,51.2,432,11093,168475,0,15,0.0,2.511961722488038,2723951659800
object_B10_layer_362.png,2723952890800,10,0.15,2500,1.5,7,33.6,432,11219,170849,0,17,0.0,2.521531100478469,2723970109000
object_B10_layer_363.png,2723971729900,10,0.15,2500,1.5,7,29.866666666666667,432,11331,173237,0,18,0.0,2.5476190476190474,2723987246200
object_B10_layer_364.png,2723989499200,10,0.15,2500,1.5,7,49.06666666666667,442,11505,175553,0,18,0.0,2.533333333333333,2724002147600
object_B10_layer_365.png,2724003020500,10,0.15,2500,1.5,7,30.133333333333333,442,11618,177940,0,18,0.0,2.560185185185185,2724017317100
object_B10_layer_366.png,2724018306700,10,0.15,2500,1.5,7,44.8,459,11769,180272,0,18,0.0,2.5694444444444446,2724033798500
object_B10_layer_367.png,2724034553800,10,0.15,2500,1.5,7,49.86666666666667,459,11956,182585,0,19,0.0,2.5990783410138247,2724048324000
object_B10_layer_368.png,2724049882700,10,0.15,2500,1.5,7,37.6,459,12097,184944,0,19,0.0,2.5945945945945947,2724064325400
object_B10_layer_369.png,2724065215100,10,0.15,2500,1.5,7,53.86666666666667,459,12299,187242,0,19,0.0,2.563063063063063,2724082115600
object_B10_layer_370.png,2724083117700,10,0.15,2500,1.5,7,40.0,481,12427,189592,0,19,0.0,2.550660792951542,2724096827200
object_B10_layer_371.png,2724098158900,10,0.15,2500,1.5,7,49.86666666666667,481,12614,191905,0,19,0.0,2.5598290598290596,2724112623700
object_B10_layer_372.png,2724113683800,10,0.15,2500,1.5,7,45.333333333333336,481,12784,194235,0,19,0.0,2.5627705627705626,2724127976100
object_B10_layer_373.png,2724129436800,10,0.15,2500,1.5,7,29.866666666666667,481,12896,196623,0,19,0.0,2.574468085106383,2724144263900
object_B10_layer_374.png,2724145404900,10,0.15,2500,1.5,7,54.93333333333333,505,13078,198917,0,19,0.0,2.559322033898305,2724158966200
object_B10_layer_375.png,2724159780700,10,0.15,2500,1.5,7,60.266666666666666,505,13304,201191,0,19,0.0,2.5560165975103732,2724173018000
object_B10_layer_376.png,2724174792100,10,0.15,2500,1.5,7,44.266666666666666,505,13470,203525,0,19,0.0,2.5473251028806585,2724191013100
object_B10_layer_377.png,2724192047900,10,0.15,2500,1.5,7,48.8,520,13638,205842,0,19,0.0,2.559183673469388,2724207513300
object_B10_layer_378.png,2724208535500,10,0.15,2500,1.5,7,56.266666666666666,559,13810,208131,0,19,0.0,2.574898785425101,2724223666500
object_B10_layer_379.png,2724224611700,10,0.15,2500,1.5,7,33.06666666666667,613,13880,210507,0,20,0.0,2.576,2724239405300
object_B10_layer_380.png,2724240360400,10,0.15,2500,1.5,7,56.0,613,14090,212797,0,22,0.0,2.5766129032258065,2724254620700
object_B10_layer_381.png,2724256211400,10,0.15,2500,1.5,7,38.666666666666664,613,14235,215152,0,23,0.0,2.563706563706564,2724270846800
object_B10_layer_382.png,2724271954000,10,0.15,2500,1.5,7,48.8,613,14418,217469,0,23,0.0,2.5843137254901962,2724286370700
object_B10_layer_383.png,2724287296600,10,0.15,2500,1.5,7,44.0,634,14562,219804,0,23,0.0,2.60077519379845,2724302481600
object_B10_layer_384.png,2724303611900,10,0.15,2500,1.5,7,35.2,634,14694,222171,1,24,0.0,2.5992217898832686,2724319880200
object_B10_layer_385.png,2724320704100,10,0.15,2500,1.5,7,49.86666666666667,644,14871,224484,1,24,0.0,2.5877862595419847,2724332588500
object_B10_layer_386.png,2724333498100,10,0.15,2500,1.5,7,34.13333333333333,644,14999,226856,1,24,0.0,2.5789473684210527,2724347105500
