object_layer,startTime,neigborhoodSize,percent,nOfPtsInIMG,epsilon,minPts,cluPts/outPts,TP,FP,TN,FN,incHits,similarity[%],AVGclusterheight,endTime
object_C4_layer_290.png,3909509764700,10,0.1,2500,1.5,7,38.8,0,97,2403,0,0,NaN,NaN,3910112720600
object_C4_layer_291.png,3910113733100,10,0.1,2500,1.5,7,14.4,0,133,4867,0,0,0.0,0.0,3910133058000
object_C4_layer_292.png,3910134157000,10,0.1,2500,1.5,7,16.8,0,175,7325,0,0,0.0,2.0,3910149711800
object_C4_layer_293.png,3910150721500,10,0.1,2500,1.5,7,40.4,0,276,9724,0,0,0.0,2.0,3910165250200
object_C4_layer_294.png,3910167478500,10,0.1,2500,1.5,7,7.2,0,294,12206,0,0,0.0,2.0,3910183672000
object_C4_layer_295.png,3910185284400,10,0.1,2500,1.5,7,36.0,0,384,14616,0,0,0.0,2.0,3910198412900
object_C4_layer_296.png,3910199414100,10,0.1,2500,1.5,7,21.2,0,437,17063,0,0,0.0,2.0,3910213536900
object_C4_layer_297.png,3910214590400,10,0.1,2500,1.5,7,12.4,0,468,19532,0,0,0.0,2.142857142857143,3910234185400
object_C4_layer_298.png,3910235033400,10,0.1,2500,1.5,7,10.0,0,493,22007,0,0,0.0,2.142857142857143,3910247406300
object_C4_layer_299.png,3910249145700,10,0.1,2500,1.5,7,29.6,0,567,24433,0,0,0.0,2.111111111111111,3910262054600
object_C4_layer_300.png,3910263053200,10,0.1,2500,1.5,7,22.4,0,623,26877,0,0,0.0,2.1,3910276158200
object_C4_layer_301.png,3910277144700,10,0.1,2500,1.5,7,30.4,0,699,29301,0,0,0.0,2.076923076923077,3910290771500
object_C4_layer_302.png,3910292464400,10,0.1,2500,1.5,7,29.2,0,772,31728,0,0,0.0,2.2142857142857144,3910305143300
object_C4_layer_303.png,3910306131400,10,0.1,2500,1.5,7,18.0,0,817,34183,0,0,0.0,2.3846153846153846,3910318422300
object_C4_layer_304.png,3910319291800,10,0.1,2500,1.5,7,36.4,0,908,36592,0,0,0.0,2.2142857142857144,3910338417100
object_C4_layer_305.png,3910339303800,10,0.1,2500,1.5,7,20.4,0,959,39041,0,0,0.0,2.25,3910352099500
object_C4_layer_306.png,3910354181600,10,0.1,2500,1.5,7,36.0,0,1049,41451,0,0,0.0,2.3333333333333335,3910367246700
object_C4_layer_307.png,3910368175300,10,0.1,2500,1.5,7,7.2,0,1067,43933,0,0,0.0,2.4444444444444446,3910381592900
object_C4_layer_308.png,3910382585500,10,0.1,2500,1.5,7,30.0,0,1142,46358,0,0,0.0,2.3529411764705883,3910396747800
object_C4_layer_309.png,3910398127700,10,0.1,2500,1.5,7,17.6,0,1186,48814,0,0,0.0,2.3529411764705883,3910409805300
object_C4_layer_310.png,3910411019200,10,0.1,2500,1.5,7,24.0,0,1246,51254,0,0,0.0,2.260869565217391,3910422813300
object_C4_layer_311.png,3910423882600,10,0.1,2500,1.5,7,16.4,0,1287,53713,0,0,0.0,2.3,3910442447400
object_C4_layer_312.png,3910443439400,10,0.1,2500,1.5,7,22.0,0,1342,56158,0,0,0.0,2.272727272727273,3910455694500
