porosity
nan
nan
nan
nan
nan
0.3054438156271972
0.22327605125807468
0.302313243677948
0.398024956886094
0.2774191640961457
0.1704844715905416
0.03274321795036305
0.05919627601609063
0.11229322290426672
0.15177577658605687
0.03225426824218597
0.029794251807587883
0.019255290926051126
0.11777811793118698
0.1654335738247323
0.03739024320093352
0.04758496315164408
0.008210989588465202
0.055320694893982426
0.09794770262407755
0.02586608998007039
0.04526502882011926
0.042492188304776295
0.026165770882215427
0.03504093807155189
0.030692892037752256
0.03564574758665854
0.0187322522553206
0.09069541668795666
0.0773398509605524
0.018491998985090286
0.017615159102633466
0.023830465733956682
0.06321691248599419
0.029670483105277857
0.04867787416769528
0.014327432397695811
0.017286234107468518
0.017185526349708276
0.10527667223006805
0.1201003543174154
0.09061660861107185
0.07130688004645622
0.06913268354300736
0.07617482550401629
0.021561761509668292
0.030063344737644392
0.032062808442050804
0.022412054237171252
0.029129540781357096
0.0255070590786
0.022567805998933158
0.016771558790602895
0.019652115738417797
0.06597407803313736
0.028815916408785096
0.027808221418873607
0.04036242090437049
0.11518525628719525
0.10745511859938969
0.02541608244977147
0.04157347279847675
0.009856143162622077
0.07615657449439309
0.01704862694620732
0.012395493169655832
0.16747458425907225
0.10657441864528189
0.13458600738275656
0.08864228151595348
0.019402324060990784
0.02978035964883653
0.062572740811193
0.010793039319872477
0.009541430550830935
0.05739143453633544
0.027197960558897793
0.19148239285804267
0.19880547518738473
0.025151334299599287
0.017074971933014885
0.02449027030616989
0.016254459282579497
0.009421357360649559
0.047294130798367924
