62.0,62.0,56.28,21.28
62.5,60.625,56.28,21.28
62.625,61.125,56.28,21.28
58.625,61.375,56.4,21.4
63.0,59.75,56.4,21.4
59.0,62.125,56.519999999999996,21.519999999999996
61.0,57.75,56.519999999999996,21.519999999999996
62.75,60.875,56.519999999999996,21.519999999999996
61.875,60.625,56.76,21.759999999999998
60.375,61.875,57.36,22.36
62.0,61.5,57.36,22.36
61.25,62.5,57.599999999999994,22.599999999999994
62.625,61.875,57.839999999999996,22.839999999999996
59.75,58.875,58.32,23.32
59.75,61.5,58.44,23.439999999999998
59.875,59.0,58.44,23.439999999999998
59.625,62.5,58.559999999999995,23.559999999999995
60.0,59.0,58.919999999999995,23.919999999999995
62.375,61.5,58.919999999999995,23.919999999999995
59.625,60.125,59.04,24.04
63.875,61.875,59.16,24.159999999999997
58.625,59.5,59.519999999999996,24.519999999999996
63.625,62.125,59.519999999999996,24.519999999999996
62.0,59.375,59.76,24.759999999999998
62.25,62.5,59.76,24.759999999999998
64.0,61.0,60.239999999999995,25.239999999999995
60.0,63.125,60.36,25.36
62.75,60.875,60.36,25.36
59.875,62.5,60.839999999999996,25.839999999999996
60.5,58.625,61.199999999999996,26.199999999999996
63.625,59.375,61.199999999999996,26.199999999999996
59.375,60.375,61.32,26.32
63.25,59.25,61.32,26.32
59.25,60.25,61.44,26.439999999999998
59.125,60.375,61.559999999999995,26.559999999999995
59.0,60.375,61.68,26.68
62.75,62.875,61.68,26.68
58.625,61.375,61.8,26.799999999999997
59.0,61.625,61.919999999999995,26.919999999999995
60.25,59.375,62.16,27.159999999999997
58.375,60.875,62.28,27.28
59.625,59.625,62.28,27.28
60.625,62.625,62.28,27.28
61.75,63.0,62.4,27.4
62.5,59.375,62.4,27.4
59.375,62.5,62.879999999999995,27.879999999999995
60.0,62.375,63.36,28.36
61.0,60.5,63.48,28.479999999999997
58.75,61.75,63.72,28.72
59.5,61.375,63.839999999999996,28.839999999999996
59.5,60.375,64.08,29.08
61.25,57.75,64.32,29.319999999999993
62.625,61.375,64.32,29.319999999999993
63.375,61.375,64.32,29.319999999999993
62.125,57.75,64.44,29.439999999999998
58.625,60.0,64.56,29.560000000000002
60.25,63.25,64.67999999999999,29.679999999999993
63.125,62.125,64.92,29.92
