object_layer,startTime,neigborhoodSize,epsilon,minPts,similarity[%],AVGclusterheight,endTime
object_8_layer_10.png,2014329741160,15,1.5,3,0.8138020833333334,4.1383989145183175,2014342270942
object_8_layer_11.png,2014342468518,15,1.5,3,0.7921006944444444,4.131720430107527,2014354839432
object_8_layer_12.png,2014355047316,15,1.5,3,0.5533854166666666,4.1516778523489934,2014365700914
object_8_layer_13.png,2014365898256,15,1.5,3,0.5967881944444444,4.145917001338688,2014384186454
object_8_layer_14.png,2014384396074,15,1.5,3,0.2170138888888889,4.137096774193548,2014393345663
object_8_layer_15.png,2014393530091,15,1.5,3,0.7269965277777778,4.12037037037037,2014407745014
object_8_layer_16.png,2014407769777,15,1.5,3,0.48828125,4.121854304635762,2014416285118
object_8_layer_17.png,2014416491142,15,1.5,3,0.22786458333333334,4.107569721115538,2014430572795
object_8_layer_18.png,2014430766926,15,1.5,3,0.18446180555555555,4.105680317040951,2014446027036
object_8_layer_19.png,2014446249770,15,1.5,3,0.4448784722222222,4.1005291005291005,2014454242377
object_8_layer_20.png,2014454447146,15,1.5,3,0.5642361111111112,4.071052631578947,2014472775526
object_8_layer_1.png,2015394066293,15,1.5,3,0.29296875,4.105680317040951,2015410272098
object_8_layer_2.png,2015410482559,15,1.5,3,0.7161458333333334,4.095744680851064,2015430723719
object_8_layer_3.png,2015430925318,15,1.5,3,1.0525173611111112,4.06544502617801,2015449379253
object_8_layer_4.png,2015449712833,15,1.5,3,0.5750868055555556,4.026075619295958,2015461757399
object_8_layer_5.png,2015461967882,15,1.5,3,1.4539930555555556,4.041612483745124,2015481583255
object_8_layer_6.png,2015481796391,15,1.5,3,1.171875,4.015267175572519,2015506106708
object_8_layer_7.png,2015506155963,15,1.5,3,0.9548611111111112,4.0403120936280885,2015518483157
object_8_layer_8.png,2015518695217,15,1.5,3,1.0633680555555556,4.046571798188874,2015540298326
object_8_layer_9.png,2015540526570,15,1.5,3,1.3346354166666667,4.041984732824427,2015556309887
object_8_layer_10.png,2015556525755,15,1.5,3,1.9639756944444444,4.059278350515464,2015575499549
object_8_layer_11.png,2015575890944,15,1.5,3,1.9097222222222223,4.048407643312102,2015590493336
object_8_layer_12.png,2015590688397,15,1.5,3,1.171875,4.0664961636828645,2015609533683
object_8_layer_13.png,2015613737874,15,1.5,3,1.2803819444444444,4.061302681992337,2015626195921
object_8_layer_14.png,2015626594863,15,1.5,3,1.2586805555555556,4.043814432989691,2015655245126
object_8_layer_15.png,2015655460961,15,1.5,3,2.0182291666666665,4.03030303030303,2015668914920
object_8_layer_16.png,2015669113626,15,1.5,3,1.2044270833333333,4.0487179487179485,2015689620178
object_8_layer_17.png,2015689834198,15,1.5,3,0.8029513888888888,4.041025641025641,2015704120486
object_8_layer_18.png,2015704651219,15,1.5,3,0.8463541666666666,4.044929396662388,2015714952808
object_8_layer_19.png,2015715152081,15,1.5,3,1.1610243055555556,4.019305019305019,2015741183355
object_8_layer_20.png,2015741404069,15,1.5,3,1.5082465277777777,4.030495552731893,2015754722674
object_8_layer_1.png,2016606084630,15,1.5,3,0.9440104166666666,3.979669631512071,2016635392390
object_8_layer_2.png,2016635598828,15,1.5,3,1.4431423611111112,3.9910141206675225,2016659751699
object_8_layer_3.png,2016659978880,15,1.5,3,2.0073784722222223,3.976982097186701,2016682722736
object_8_layer_4.png,2016682995763,15,1.5,3,1.3888888888888888,3.9723270440251572,2016717160899
object_8_layer_5.png,2016717222030,15,1.5,3,2.6801215277777777,4.016497461928934,2016765220843
object_8_layer_6.png,2016765431322,15,1.5,3,2.712673611111111,3.9839506172839507,2016774807144
object_8_layer_7.png,2016774997391,15,1.5,3,1.8229166666666667,4.014030612244898,2016800511064
object_8_layer_8.png,2016800707370,15,1.5,3,2.2786458333333335,4.0150943396226415,2016809024332
object_8_layer_9.png,2016809218650,15,1.5,3,2.63671875,4.061173533083646,2016835846658
object_8_layer_10.png,2016836062173,15,1.5,3,3.4613715277777777,4.0727969348659006,2016844547799
object_8_layer_11.png,2016844869203,15,1.5,3,3.1792534722222223,4.094763092269327,2016862186282
object_8_layer_12.png,2016862403004,15,1.5,3,2.365451388888889,4.081863979848866,2016881166265
object_8_layer_13.png,2016881368838,15,1.5,3,2.2894965277777777,4.114609571788413,2016905325277
object_8_layer_14.png,2016905541416,15,1.5,3,2.4848090277777777,4.0896464646464645,2016929354300
object_8_layer_15.png,2016929558679,15,1.5,3,3.4071180555555554,4.084788029925187,2016948272885
object_8_layer_16.png,2016948475160,15,1.5,3,2.4848090277777777,4.125158027812895,2016964319383
object_8_layer_17.png,2016964624032,15,1.5,3,1.8988715277777777,4.1183879093199,2016991579490
object_8_layer_18.png,2016991787127,15,1.5,3,1.7903645833333333,4.1415929203539825,2017016306610
object_8_layer_19.png,2017016524652,15,1.5,3,2.24609375,4.115236875800256,2017034045565
object_8_layer_20.png,2017034247434,15,1.5,3,2.756076388888889,4.104402515723271,2017058187069
object_8_layer_1.png,2017911081081,15,1.5,3,1.8446180555555556,4.1421319796954315,2017999834675
object_8_layer_2.png,2018000258641,15,1.5,3,2.4088541666666665,4.125,2018035124988
object_8_layer_3.png,2018035338522,15,1.5,3,3.2335069444444446,4.110546378653113,2018075620947
object_8_layer_4.png,2018075835143,15,1.5,3,2.7994791666666665,4.052369077306733,2018107358962
object_8_layer_5.png,2018107574689,15,1.5,3,4.296875,4.104930467762326,2018143680083
object_8_layer_6.png,2018143894949,15,1.5,3,4.633246527777778,4.09035409035409,2018177739247
object_8_layer_7.png,2018177953141,15,1.5,3,3.0381944444444446,4.12932138284251,2018212640691
object_8_layer_8.png,2018212898664,15,1.5,3,3.9496527777777777,4.148101265822785,2018241328516
object_8_layer_9.png,2018241360540,15,1.5,3,4.275173611111111,4.175062972292191,2018280797192
object_8_layer_10.png,2018281013438,15,1.5,3,5.501302083333333,4.170572916666667,2018314085906
object_8_layer_11.png,2018314296339,15,1.5,3,4.665798611111111,4.184243964421855,2018337548541
object_8_layer_12.png,2018341762041,15,1.5,3,3.8194444444444446,4.183908045977011,2018376437663
object_8_layer_13.png,2018376649262,15,1.5,3,3.634982638888889,4.17175572519084,2018405337861
object_8_layer_14.png,2018405546321,15,1.5,3,4.177517361111111,4.139322916666667,2018423175859
object_8_layer_15.png,2018423386569,15,1.5,3,5.164930555555555,4.189432989690721,2018458623488
object_8_layer_16.png,2018458841557,15,1.5,3,3.927951388888889,4.18798955613577,2018489662544
object_8_layer_17.png,2018489878551,15,1.5,3,3.342013888888889,4.201560468140442,2018522127352
object_8_layer_18.png,2018522412644,15,1.5,3,3.103298611111111,4.19140625,2018547061677
object_8_layer_19.png,2018547269046,15,1.5,3,3.591579861111111,4.176234979973298,2018582568686
object_8_layer_20.png,2018582777337,15,1.5,3,4.296875,4.1796875,2018606702578
object_8_layer_1.png,2019561836003,20,1.5,3,0.7052951388888888,4.191891891891892,2019579085102
object_8_layer_2.png,2019579294135,20,1.5,3,0.1736111111111111,4.184065934065934,2019608423733
object_8_layer_3.png,2019610085699,20,1.5,3,0.5425347222222222,4.175989085948158,2019618337998
object_8_layer_4.png,2019618660996,20,1.5,3,0.054253472222222224,4.164850136239782,2019638103049
object_8_layer_5.png,2019638345780,20,1.5,3,0.4665798611111111,4.139973082099596,2019666825591
object_8_layer_6.png,2019666854235,20,1.5,3,0.3472222222222222,4.12283044058745,2019682381399
object_8_layer_7.png,2019682582340,20,1.5,3,0.2712673611111111,4.139784946236559,2019713443942
object_8_layer_8.png,2019713650346,20,1.5,3,0.3797743055555556,4.1226666666666665,2019728246497
object_8_layer_9.png,2019728441151,20,1.5,3,0.5859375,4.096179183135705,2019748100039
object_8_layer_10.png,2019748330768,20,1.5,3,0.6293402777777778,4.09078947368421,2019773181267
object_8_layer_11.png,2019773206444,20,1.5,3,0.9657118055555556,4.089960886571056,2019797097645
object_8_layer_12.png,2019797299413,20,1.5,3,0.5750868055555556,4.096479791395046,2019815786123
object_8_layer_13.png,2019815997011,20,1.5,3,0.8029513888888888,4.102730819245774,2019823093799
object_8_layer_14.png,2019823278118,20,1.5,3,0.4340277777777778,4.104712041884817,2019837686598
object_8_layer_15.png,2019837892208,20,1.5,3,0.9874131944444444,4.099099099099099,2019852978994
object_8_layer_16.png,2019853175618,20,1.5,3,0.5967881944444444,4.103092783505154,2019891103732
object_8_layer_17.png,2019891212759,20,1.5,3,0.20616319444444445,4.102199223803363,2019898626588
object_8_layer_18.png,2019898811593,20,1.5,3,0.390625,4.089514066496164,2019908979327
object_8_layer_19.png,2019909169853,20,1.5,3,0.5750868055555556,4.103092783505154,2019934030412
object_8_layer_20.png,2019934226241,20,1.5,3,1.0308159722222223,4.100128369704749,2019941214254
object_8_layer_1.png,2020899021552,20,1.5,3,0.2604166666666667,4.091142490372272,2020919181604
object_8_layer_2.png,2020919395630,20,1.5,3,0.6510416666666666,4.108808290155441,2020943065046
object_8_layer_3.png,2020943272089,20,1.5,3,0.9548611111111112,4.096277278562259,2020968492321
object_8_layer_4.png,2020968740546,20,1.5,3,0.5208333333333334,4.088010204081633,2020995246645
object_8_layer_5.png,2020995458962,20,1.5,3,1.4105902777777777,4.100381194409149,2021024903470
object_8_layer_6.png,2021025119391,20,1.5,3,1.3454861111111112,4.123581336696091,2021050084930
object_8_layer_7.png,2021050349665,20,1.5,3,0.6944444444444444,4.134961439588689,2021085498846
object_8_layer_8.png,2021085715761,20,1.5,3,1.1935763888888888,4.132315521628499,2021108112603
object_8_layer_9.png,2021108374448,20,1.5,3,1.66015625,4.132241813602015,2021137711324
object_8_layer_10.png,2021137963859,20,1.5,3,1.9856770833333333,4.157289002557545,2021167477572
object_8_layer_11.png,2021167680672,20,1.5,3,2.0941840277777777,4.171537484116899,2021185933893
object_8_layer_12.png,2021186139441,20,1.5,3,1.3454861111111112,4.179389312977099,2021212322362
object_8_layer_13.png,2021212536202,20,1.5,3,1.5733506944444444,4.172327044025157,2021241934927
object_8_layer_14.png,2021242138308,20,1.5,3,1.4973958333333333,4.1689961880559085,2021271364358
object_8_layer_15.png,2021271591359,20,1.5,3,2.6909722222222223,4.2052896725440805,2021289874992
object_8_layer_16.png,2021290084154,20,1.5,3,1.5082465277777777,4.223067173637516,2021318112488
object_8_layer_17.png,2021318330515,20,1.5,3,1.3020833333333333,4.232412060301508,2021334165582
object_8_layer_18.png,2021334373157,20,1.5,3,1.2478298611111112,4.23574144486692,2021354175162
object_8_layer_19.png,2021354377480,20,1.5,3,1.4756944444444444,4.200757575757576,2021371978003
object_8_layer_20.png,2021372178053,20,1.5,3,1.9097222222222223,4.191542288557214,2021389187052
object_8_layer_1.png,2022331244542,20,1.5,3,0.87890625,4.185323383084577,2022370062001
object_8_layer_2.png,2022370267812,20,1.5,3,1.4431423611111112,4.19647355163728,2022395028412
object_8_layer_3.png,2022395369349,20,1.5,3,2.1050347222222223,4.175373134328358,2022416501697
object_8_layer_4.png,2022416961239,20,1.5,3,1.3237847222222223,4.15990159901599,2022452205394
object_8_layer_5.png,2022452415466,20,1.5,3,2.6475694444444446,4.181257706535142,2022483598066
object_8_layer_6.png,2022483830412,20,1.5,3,2.8428819444444446,4.192918192918193,2022512918751
object_8_layer_7.png,2022513129736,20,1.5,3,1.6384548611111112,4.1875,2022534842359
object_8_layer_8.png,2022535059453,20,1.5,3,2.5390625,4.174661746617466,2022601418838
object_8_layer_9.png,2022601626385,20,1.5,3,3.1141493055555554,4.2410824108241085,2022630297160
object_8_layer_10.png,2022630500090,20,1.5,3,3.8736979166666665,4.2290362953692116,2022663357997
object_8_layer_11.png,2022663574244,20,1.5,3,3.4722222222222223,4.233910891089109,2022699928905
object_8_layer_12.png,2022699962972,20,1.5,3,2.4522569444444446,4.22360248447205,2022729143900
object_8_layer_13.png,2022729396619,20,1.5,3,2.6909722222222223,4.268414481897628,2022794757771
object_8_layer_14.png,2022794970744,20,1.5,3,3.0381944444444446,4.220125786163522,2022826507898
object_8_layer_15.png,2022826949407,20,1.5,3,4.318576388888889,4.260923845193508,2022854305080
object_8_layer_16.png,2022854521937,20,1.5,3,2.8862847222222223,4.26010101010101,2022884225702
object_8_layer_17.png,2022884632307,20,1.5,3,2.63671875,4.21375,2022906862864
object_8_layer_18.png,2022907076356,20,1.5,3,2.419704861111111,4.204287515762926,2022940142661
object_8_layer_19.png,2022940361124,20,1.5,3,2.3980034722222223,4.208386277001271,2022968433638
object_8_layer_20.png,2022968644607,20,1.5,3,3.298611111111111,4.170822942643391,2022991348083
object_8_layer_1.png,2024390363329,20,1.5,3,1.8337673611111112,4.20480404551201,2024436703343
object_8_layer_2.png,2024436953851,20,1.5,3,2.5499131944444446,4.2250970245795605,2024485615671
object_8_layer_3.png,2024485842234,20,1.5,3,3.4613715277777777,4.203026481715006,2024525140240
object_8_layer_4.png,2024525355729,20,1.5,3,2.6258680555555554,4.21831869510665,2024569018493
object_8_layer_5.png,2024569312165,20,1.5,3,4.00390625,4.25031605562579,2024608543839
object_8_layer_6.png,2024608691083,20,1.5,3,4.98046875,4.247218788627936,2024639960410
object_8_layer_7.png,2024640175290,20,1.5,3,2.853732638888889,4.248081841432225,2024682819600
object_8_layer_8.png,2024683034397,20,1.5,3,4.242621527777778,4.230279898218829,2024731461370
object_8_layer_9.png,2024731707279,20,1.5,3,4.535590277777778,4.2293233082706765,2024775896974
object_8_layer_10.png,2024776178086,20,1.5,3,5.718315972222222,4.243243243243243,2024812326890
object_8_layer_11.png,2024812675290,20,1.5,3,4.958767361111111,4.245306633291615,2024861238464
object_8_layer_12.png,2024861477750,20,1.5,3,3.689236111111111,4.23203026481715,2024906480158
object_8_layer_13.png,2024906815030,20,1.5,3,4.00390625,4.27020202020202,2024953245045
object_8_layer_14.png,2024953464883,20,1.5,3,4.828559027777778,4.228607918263091,2024998832439
object_8_layer_15.png,2024999115658,20,1.5,3,6.25,4.261034047919294,2025040115900
object_8_layer_16.png,2025040330573,20,1.5,3,4.698350694444445,4.259872611464968,2025086911963
object_8_layer_17.png,2025087124386,20,1.5,3,4.058159722222222,4.296060991105464,2025130057785
object_8_layer_18.png,2025130275309,20,1.5,3,4.00390625,4.281887755102041,2025175427919
object_8_layer_19.png,2025175653241,20,1.5,3,3.8194444444444446,4.236979166666667,2025225314643
object_8_layer_20.png,2025225525842,20,1.5,3,5.013020833333333,4.241379310344827,2025262024766
object_8_layer_1.png,2026202314698,25,1.5,3,0.6184895833333334,4.2509855453350855,2026221636588
object_8_layer_2.png,2026221871873,25,1.5,3,0.2387152777777778,4.236702127659575,2026249756530
object_8_layer_3.png,2026249993604,25,1.5,3,0.5099826388888888,4.230870712401056,2026274698629
object_8_layer_4.png,2026274909906,25,1.5,3,0.043402777777777776,4.225891677675033,2026307195648
object_8_layer_5.png,2026307298954,25,1.5,3,0.4991319444444444,4.195567144719687,2026328355163
object_8_layer_6.png,2026328560581,25,1.5,3,0.3363715277777778,4.186770428015564,2026353848260
object_8_layer_7.png,2026354044612,25,1.5,3,0.16276041666666666,4.2007822685788785,2026382676991
object_8_layer_8.png,2026382892856,25,1.5,3,0.4665798611111111,4.178064516129032,2026411437731
object_8_layer_9.png,2026411545177,25,1.5,3,0.78125,4.159438775510204,2026436495942
object_8_layer_10.png,2026436807651,25,1.5,3,0.5750868055555556,4.166453265044814,2026467935579
object_8_layer_11.png,2026468125392,25,1.5,3,1.0525173611111112,4.165184243964422,2026503191037
object_8_layer_12.png,2026503448739,25,1.5,3,0.5316840277777778,4.16010165184244,2026520072503
object_8_layer_13.png,2026520183826,25,1.5,3,0.8138020833333334,4.163291139240506,2026535929448
object_8_layer_14.png,2026536128450,25,1.5,3,0.5316840277777778,4.170700636942676,2026554285641
object_8_layer_15.png,2026554478376,25,1.5,3,1.1935763888888888,4.155583437892095,2026571135286
object_8_layer_16.png,2026571328736,25,1.5,3,0.6510416666666666,4.1672955974842765,2026588773513
object_8_layer_17.png,2026588998347,25,1.5,3,0.2712673611111111,4.1706700379266755,2026614354667
object_8_layer_18.png,2026614611332,25,1.5,3,0.5099826388888888,4.164366373902133,2026639355485
object_8_layer_19.png,2026639591831,25,1.5,3,0.5967881944444444,4.17550505050505,2026656489542
object_8_layer_20.png,2026656714207,25,1.5,3,1.171875,4.171069182389937,2026674745574
object_8_layer_1.png,2027548971408,25,1.5,3,0.22786458333333334,4.155974842767296,2027583556863
object_8_layer_2.png,2027583789982,25,1.5,3,0.7161458333333334,4.161820480404551,2027612800156
object_8_layer_3.png,2027613123246,25,1.5,3,0.9874131944444444,4.1206030150753765,2027640636073
object_8_layer_4.png,2027640842222,25,1.5,3,0.5208333333333334,4.112079701120797,2027672596124
object_8_layer_5.png,2027672809246,25,1.5,3,1.3888888888888888,4.120347394540943,2027703760917
object_8_layer_6.png,2027703966588,25,1.5,3,1.3997395833333333,4.134734239802225,2027735177452
object_8_layer_7.png,2027735387753,25,1.5,3,0.5967881944444444,4.154716981132076,2027765095280
object_8_layer_8.png,2027765312342,25,1.5,3,1.4431423611111112,4.139476961394769,2027791134530
object_8_layer_9.png,2027791387127,25,1.5,3,1.9748263888888888,4.15470297029703,2027824211314
object_8_layer_10.png,2027824440210,25,1.5,3,2.1918402777777777,4.170212765957447,2027855659227
object_8_layer_11.png,2027855870021,25,1.5,3,2.1592881944444446,4.170398009950249,2027882691193
object_8_layer_12.png,2027882921878,25,1.5,3,1.3237847222222223,4.184308841843088,2027931503101
object_8_layer_13.png,2027931712929,25,1.5,3,1.6384548611111112,4.172670807453416,2027973254825
object_8_layer_14.png,2027973809698,25,1.5,3,1.6710069444444444,4.157107231920199,2028004471663
object_8_layer_15.png,2028004719988,25,1.5,3,2.9188368055555554,4.17741935483871,2028028418704
object_8_layer_16.png,2028028751888,25,1.5,3,1.5625,4.177199504337051,2028059853215
object_8_layer_17.png,2028060070511,25,1.5,3,1.4756944444444444,4.1908302354399005,2028088409877
object_8_layer_18.png,2028088618452,25,1.5,3,1.3563368055555556,4.213216957605985,2028114538417
object_8_layer_19.png,2028115822757,25,1.5,3,1.4973958333333333,4.181592039800995,2028149079218
object_8_layer_20.png,2028149417877,25,1.5,3,2.1050347222222223,4.191881918819188,2028169929825
object_8_layer_1.png,2029179961975,25,1.5,3,0.8680555555555556,4.16421568627451,2029217478803
object_8_layer_2.png,2029217687950,25,1.5,3,1.5516493055555556,4.188351920693928,2029255672565
object_8_layer_3.png,2029255876732,25,1.5,3,2.0073784722222223,4.122549019607843,2029298197249
object_8_layer_4.png,2029298401842,25,1.5,3,1.2586805555555556,4.122424242424242,2029332495857
object_8_layer_5.png,2029332708204,25,1.5,3,2.4088541666666665,4.139024390243902,2029367808756
object_8_layer_6.png,2029368104508,25,1.5,3,2.9405381944444446,4.156815440289505,2029406009112
object_8_layer_7.png,2029406258496,25,1.5,3,1.4756944444444444,4.1683168316831685,2029433888091
object_8_layer_8.png,2029434158649,25,1.5,3,2.6041666666666665,4.1536585365853655,2029463473250
object_8_layer_9.png,2029463759167,25,1.5,3,3.0598958333333335,4.14823815309842,2029496182535
object_8_layer_10.png,2029496359627,25,1.5,3,3.9713541666666665,4.176980198019802,2029536667959
object_8_layer_11.png,2029536937701,25,1.5,3,3.5264756944444446,4.180487804878049,2029571194248
object_8_layer_12.png,2029571432754,25,1.5,3,2.170138888888889,4.169117647058823,2029607034201
object_8_layer_13.png,2029607350730,25,1.5,3,2.756076388888889,4.184049079754601,2029632102491
object_8_layer_14.png,2029632329157,25,1.5,3,3.2552083333333335,4.15990159901599,2029667658307
object_8_layer_15.png,2029667880078,25,1.5,3,4.763454861111111,4.186732186732187,2029705387804
object_8_layer_16.png,2029705637895,25,1.5,3,2.9947916666666665,4.188585607940446,2029737335687
object_8_layer_17.png,2029737548435,25,1.5,3,2.7994791666666665,4.204938271604938,2029764524514
object_8_layer_18.png,2029764732353,25,1.5,3,2.6041666666666665,4.211895910780669,2029792592732
object_8_layer_19.png,2029792816008,25,1.5,3,2.5065104166666665,4.195760598503741,2029830843464
object_8_layer_20.png,2029830873340,25,1.5,3,3.5590277777777777,4.2254901960784315,2029867665817
object_8_layer_1.png,2030771675981,25,1.5,3,1.9639756944444444,4.216049382716049,2030820541954
object_8_layer_2.png,2030820804363,25,1.5,3,2.7018229166666665,4.245259165613148,2030891100880
object_8_layer_3.png,2030891399207,25,1.5,3,3.200954861111111,4.216316440049444,2030943105968
object_8_layer_4.png,2030943320808,25,1.5,3,2.419704861111111,4.23370233702337,2030998243685
object_8_layer_5.png,2030998361778,25,1.5,3,3.8519965277777777,4.287671232876712,2031038814700
object_8_layer_6.png,2031039032965,25,1.5,3,4.947916666666667,4.263480392156863,2031086159308
object_8_layer_7.png,2031086375793,25,1.5,3,2.7452256944444446,4.286616161616162,2031132635511
object_8_layer_8.png,2031132860264,25,1.5,3,4.503038194444445,4.30287859824781,2031176620562
object_8_layer_9.png,2031176828940,25,1.5,3,4.578993055555555,4.31453634085213,2031226253818
object_8_layer_10.png,2031226462055,25,1.5,3,5.783420138888889,4.308578745198464,2031276264967
object_8_layer_11.png,2031276526612,25,1.5,3,5.002170138888889,4.320848938826467,2031324200229
object_8_layer_12.png,2031324546092,25,1.5,3,3.5264756944444446,4.326169405815423,2031371684609
object_8_layer_13.png,2031371916449,25,1.5,3,4.19921875,4.346007604562738,2031417259276
object_8_layer_14.png,2031417509778,25,1.5,3,5.099826388888889,4.322704081632653,2031475337183
object_8_layer_15.png,2031475556847,25,1.5,3,6.749131944444445,4.353164556962025,2031516293690
object_8_layer_16.png,2031516513910,25,1.5,3,4.730902777777778,4.37227214377407,2031566450730
object_8_layer_17.png,2031566669923,25,1.5,3,4.307725694444445,4.385696040868455,2031613262175
object_8_layer_18.png,2031613479032,25,1.5,3,4.220920138888889,4.372599231754162,2031652842762
object_8_layer_19.png,2031653067803,25,1.5,3,3.982204861111111,4.349869451697128,2031700689177
object_8_layer_20.png,2031700898416,25,1.5,3,5.154079861111111,4.354755784061696,2031730351732
object_8_layer_1.png,2032640845734,30,1.5,3,0.48828125,4.366271409749671,2032662770790
object_8_layer_2.png,2032663004899,30,1.5,3,0.1953125,4.346613545816733,2032694954676
object_8_layer_3.png,2032695274972,30,1.5,3,0.4340277777777778,4.32806324110672,2032736866777
object_8_layer_4.png,2032737070851,30,1.5,3,0.054253472222222224,4.32806324110672,2032771368342
object_8_layer_5.png,2032771577966,30,1.5,3,0.4665798611111111,4.30078125,2032802075359
object_8_layer_6.png,2032802286719,30,1.5,3,0.48828125,4.288659793814433,2032834493536
object_8_layer_7.png,2032834692302,30,1.5,3,0.1193576388888889,4.305591677503251,2032867705159
object_8_layer_8.png,2032867899446,30,1.5,3,0.5750868055555556,4.297157622739018,2032913134309
object_8_layer_9.png,2032913331708,30,1.5,3,0.9223090277777778,4.282970550576184,2032943065579
object_8_layer_10.png,2032943275601,30,1.5,3,0.5533854166666666,4.289948453608248,2032975091554
object_8_layer_11.png,2032975298710,30,1.5,3,1.07421875,4.276923076923077,2033008285987
object_8_layer_12.png,2033008737184,30,1.5,3,0.4014756944444444,4.2752880921895,2033044324240
object_8_layer_13.png,2033044525367,30,1.5,3,0.78125,4.280612244897959,2033075684231
object_8_layer_14.png,2033075882677,30,1.5,3,0.6618923611111112,4.285897435897436,2033108696417
object_8_layer_15.png,2033108921983,30,1.5,3,1.3997395833333333,4.27307206068268,2033142927408
object_8_layer_16.png,2033143131308,30,1.5,3,0.6076388888888888,4.288071065989848,2033184538818
object_8_layer_17.png,2033184774953,30,1.5,3,0.29296875,4.287531806615776,2033222786439
object_8_layer_18.png,2033223151274,30,1.5,3,0.4774305555555556,4.281921618204804,2033245505780
object_8_layer_19.png,2033254289066,30,1.5,3,0.6727430555555556,4.287705956907478,2033287819824
object_8_layer_20.png,2033288031092,30,1.5,3,1.3237847222222223,4.278128950695322,2033314256407
object_8_layer_1.png,2034361303850,30,1.5,3,0.16276041666666666,4.25507614213198,2034384297678
object_8_layer_2.png,2034384510455,30,1.5,3,0.7486979166666666,4.248101265822785,2034428083438
object_8_layer_3.png,2034428377612,30,1.5,3,0.8897569444444444,4.2374371859296485,2034471231730
object_8_layer_4.png,2034471437718,30,1.5,3,0.3580729166666667,4.22961104140527,2034512616229
object_8_layer_5.png,2034512828031,30,1.5,3,1.2912326388888888,4.213930348258707,2034555930139
object_8_layer_6.png,2034556138158,30,1.5,3,1.5842013888888888,4.214814814814815,2034596871041
object_8_layer_7.png,2034597084588,30,1.5,3,0.68359375,4.234335839598997,2034633124941
object_8_layer_8.png,2034633334394,30,1.5,3,1.4865451388888888,4.219330855018588,2034666864153
object_8_layer_9.png,2034667068684,30,1.5,3,2.05078125,4.23238566131026,2034731558850
object_8_layer_10.png,2034731768676,30,1.5,3,2.2894965277777777,4.25,2034769867910
object_8_layer_11.png,2034770104483,30,1.5,3,2.3328993055555554,4.258064516129032,2034797862696
object_8_layer_12.png,2034798073155,30,1.5,3,1.2152777777777777,4.24223602484472,2034830082853
object_8_layer_13.png,2034830284793,30,1.5,3,1.7144097222222223,4.255266418835192,2034861404382
object_8_layer_14.png,2034861610094,30,1.5,3,2.0182291666666665,4.242874845105328,2034896350058
object_8_layer_15.png,2034896584051,30,1.5,3,3.146701388888889,4.27633209417596,2034924354853
object_8_layer_16.png,2034927493051,30,1.5,3,1.6276041666666667,4.279156327543424,2034961643056
object_8_layer_17.png,2034961857015,30,1.5,3,1.5082465277777777,4.2573891625615765,2034981271176
object_8_layer_18.png,2034981460121,30,1.5,3,1.4539930555555556,4.280246913580247,2035022952640
object_8_layer_19.png,2035023230239,30,1.5,3,1.4431423611111112,4.253712871287129,2035062328426
object_8_layer_20.png,2035062535060,30,1.5,3,2.224392361111111,4.275862068965517,2035084841291
object_8_layer_1.png,2035902060887,30,1.5,3,0.9548611111111112,4.265760197775031,2035945667876
object_8_layer_2.png,2035946129193,30,1.5,3,1.5950520833333333,4.27875,2035999811024
object_8_layer_3.png,2036000016542,30,1.5,3,2.0182291666666665,4.247842170160296,2036048242762
object_8_layer_4.png,2036048654600,30,1.5,3,0.9982638888888888,4.269135802469136,2036094777438
object_8_layer_5.png,2036095116001,30,1.5,3,2.4739583333333335,4.288366336633663,2036142740372
object_8_layer_6.png,2036143006294,30,1.5,3,3.049045138888889,4.285714285714286,2036200192831
object_8_layer_7.png,2036200405593,30,1.5,3,1.5733506944444444,4.30062893081761,2036255643408
object_8_layer_8.png,2036255842482,30,1.5,3,2.7886284722222223,4.297128589263421,2036303560052
object_8_layer_9.png,2036303787269,30,1.5,3,3.1141493055555554,4.3006211180124225,2036352418227
object_8_layer_10.png,2036352639545,30,1.5,3,3.8953993055555554,4.326196473551637,2036394282861
object_8_layer_11.png,2036394497682,30,1.5,3,3.537326388888889,4.335820895522388,2036441299752
object_8_layer_12.png,2036441520280,30,1.5,3,1.9639756944444444,4.313823163138232,2036490363807
object_8_layer_13.png,2036490506397,30,1.5,3,2.9839409722222223,4.350746268656716,2036529225266
object_8_layer_14.png,2036529458421,30,1.5,3,3.5590277777777777,4.317103620474407,2036577574290
object_8_layer_15.png,2036577793181,30,1.5,3,5.154079861111111,4.35519801980198,2036620819302
object_8_layer_16.png,2036621109106,30,1.5,3,3.2118055555555554,4.37875,2036661576700
object_8_layer_17.png,2036661793044,30,1.5,3,2.8645833333333335,4.398996235884567,2036703468515
object_8_layer_18.png,2036704277457,30,1.5,3,2.6475694444444446,4.405742821473159,2036758941144
object_8_layer_19.png,2036759157006,30,1.5,3,2.34375,4.3786163522012576,2036826565105
object_8_layer_20.png,2036826795833,30,1.5,3,3.689236111111111,4.38909541511772,2036856014289
object_8_layer_1.png,2037845056025,30,1.5,3,2.0399305555555554,4.377666248431619,2037890777282
object_8_layer_2.png,2037890977335,30,1.5,3,2.7235243055555554,4.398976982097187,2037954355960
