0.0,0.0,0.0,0.0
50.0,48.0,36.12,1.1199999999999974
47.5,46.0,36.6,1.6000000000000014
46.375,46.875,36.72,1.7199999999999989
47.75,50.125,36.72,1.7199999999999989
48.375,49.0,36.839999999999996,1.8399999999999963
49.625,46.125,36.96,1.9600000000000009
47.5,45.0,37.08,2.0799999999999983
47.25,45.5,37.199999999999996,2.1999999999999957
49.0,49.375,37.199999999999996,2.1999999999999957
47.375,46.875,37.68,2.6799999999999997
49.75,46.25,38.04,3.039999999999999
49.75,48.75,38.879999999999995,3.8799999999999955
51.125,47.625,39.0,4.0
49.5,50.125,39.6,4.600000000000001
51.125,48.25,39.839999999999996,4.839999999999996
50.125,49.625,40.08,5.079999999999998
48.625,49.25,40.32,5.32
50.5,46.125,40.44,5.439999999999998
50.625,46.875,40.44,5.439999999999998
46.875,50.0,40.68,5.68
47.375,45.75,40.68,5.68
45.75,49.125,40.8,5.799999999999997
48.5,47.375,40.8,5.799999999999997
50.25,46.0,40.8,5.799999999999997
49.375,47.375,41.16,6.159999999999997
47.625,44.75,41.519999999999996,6.519999999999996
49.125,46.0,41.519999999999996,6.519999999999996
50.5,47.875,41.76,6.759999999999998
48.0,45.5,42.12,7.119999999999997
47.125,47.75,42.36,7.359999999999999
50.125,46.25,43.08,8.079999999999998
46.625,48.5,43.199999999999996,8.199999999999996
48.625,50.0,43.44,8.439999999999998
46.375,48.5,43.8,8.799999999999997
47.75,48.875,43.92,8.920000000000002
50.5,47.25,44.16,9.159999999999997
49.25,50.0,44.64,9.64
47.125,45.5,45.239999999999995,10.239999999999995
50.0,49.625,45.6,10.600000000000001
49.75,47.25,46.08,11.079999999999998
46.875,48.875,46.559999999999995,11.559999999999995
48.375,45.625,46.8,11.799999999999997
49.0,45.125,46.8,11.799999999999997
48.25,46.75,47.16,12.159999999999997
50.625,46.875,47.16,12.159999999999997
47.625,47.375,47.64,12.64
46.375,49.125,47.879999999999995,12.879999999999995
47.625,46.625,48.0,13.0
48.625,48.0,48.96,13.96
50.75,48.625,48.96,13.96
46.125,48.375,49.08,14.079999999999998
49.0,47.375,49.08,14.079999999999998
46.625,45.375,50.16,15.159999999999997
50.625,46.25,50.879999999999995,15.879999999999995
46.75,45.25,51.12,16.119999999999997
48.0,50.375,51.12,16.119999999999997
48.125,45.125,51.12,16.119999999999997
48.5,45.875,51.12,16.119999999999997
50.125,46.25,51.36,16.36
48.75,45.75,51.48,16.479999999999997
50.125,46.25,51.48,16.479999999999997
46.625,49.875,52.08,17.08
46.125,49.375,52.44,17.439999999999998
47.25,45.5,52.559999999999995,17.559999999999995
49.375,47.5,52.559999999999995,17.559999999999995
50.125,45.5,52.8,17.799999999999997
49.375,45.125,54.0,19.0
46.875,47.875,54.36,19.36
50.875,47.5,54.36,19.36
51.0,48.75,54.36,19.36
48.5,47.5,54.839999999999996,19.839999999999996
45.5,47.875,55.44,20.439999999999998
47.625,45.625,55.44,20.439999999999998
50.375,46.625,55.919999999999995,20.919999999999995
47.875,49.125,56.04,21.04
47.875,50.5,56.04,21.04
49.125,46.875,56.04,21.04
47.875,50.5,56.16,21.159999999999997
49.75,49.75,56.28,21.28
50.25,48.5,56.28,21.28
47.75,48.25,56.4,21.4
45.75,49.125,56.76,21.759999999999998
47.375,46.25,56.879999999999995,21.879999999999995
46.125,49.625,57.36,22.36
46.75,47.375,58.199999999999996,23.199999999999996
47.75,48.5,58.8,23.799999999999997
49.75,46.5,59.16,24.159999999999997
45.5,46.875,59.76,24.759999999999998
47.75,46.125,59.76,24.759999999999998
49.125,47.125,59.76,24.759999999999998
49.875,49.375,60.12,25.119999999999997
47.125,48.875,60.239999999999995,25.239999999999995
47.0,47.5,60.36,25.36
51.0,47.25,60.36,25.36
46.375,47.125,60.839999999999996,25.839999999999996
46.375,47.125,60.96,25.96
49.125,48.25,62.4,27.4
47.125,45.875,62.519999999999996,27.519999999999996
47.75,49.375,62.519999999999996,27.519999999999996
46.625,46.375,63.48,28.479999999999997
50.625,46.625,63.839999999999996,28.839999999999996
48.375,49.5,64.56,29.560000000000002
48.5,49.125,64.67999999999999,29.679999999999993
