object_layer,startTime,neigborhoodSize,percent,nOfPtsInIMG,epsilon,minPts,cluPts/outPts,TP,FP,TN,FN,incHits,similarity[%],AVGclusterheight,endTime,latency
object_C4_layer_334.png,6620241429400,10,00.05,2500,1.5,7,14.4,0,0,0,0,0,0.0,2.272727272727273,6620251712400,"10,283"
object_C4_layer_335.png,6620253026800,10,00.05,2500,1.5,7,8.0,0,0,0,0,0,0.0,2.3,6620262806800,"9,78"
object_C4_layer_336.png,6620263660700,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.3,6620273320300,"9,6596"
object_C4_layer_337.png,6620274619000,10,00.05,2500,1.5,7,8.0,0,0,0,0,0,0.0,2.3,6620283348000,"8,729"
object_C4_layer_338.png,6620284331000,10,00.05,2500,1.5,7,8.0,0,0,0,0,0,0.0,2.3,6620295283000,"10,952"
object_C4_layer_339.png,6620296802900,10,00.05,2500,1.5,7,8.0,0,0,0,0,0,0.0,2.3,6620305865000,"9,0621"
object_C4_layer_340.png,6620306716500,10,00.05,2500,1.5,7,36.0,0,0,0,0,0,0.0,2.3,6620316807600,"10,0911"
object_C4_layer_341.png,6620317735800,10,00.05,2500,1.5,7,13.6,0,0,0,0,0,0.0,2.3,6620326337000,"8,6012"
object_C4_layer_342.png,6620327263500,10,00.05,2500,1.5,7,25.6,0,0,0,0,0,0.0,2.3,6620336964200,"9,7007"
object_C4_layer_343.png,6620337863100,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.3,6620349496700,"11,6336"
object_C4_layer_344.png,6620350553500,10,00.05,2500,1.5,7,20.0,0,0,0,0,0,0.0,2.272727272727273,6620360742900,"10,1894"
object_C4_layer_345.png,6620361630800,10,00.05,2500,1.5,7,19.2,0,0,0,0,0,0.0,2.272727272727273,6620370015700,"8,3849"
object_C4_layer_346.png,6620370890100,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.272727272727273,6620380821200,"9,9311"
object_C4_layer_347.png,6620381767800,10,00.05,2500,1.5,7,22.4,0,0,0,0,0,0.0,2.272727272727273,6620390287300,"8,5195"
object_C4_layer_348.png,6620391291900,10,00.05,2500,1.5,7,8.0,0,0,0,0,0,0.0,2.272727272727273,6620400267000,"8,9751"
object_C4_layer_349.png,6620401208800,10,00.05,2500,1.5,7,19.2,0,0,0,0,0,0.0,2.230769230769231,6620409662700,"8,4539"
object_C4_layer_350.png,6620410615400,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,02.25,6620421399600,"10,7842"
object_C4_layer_351.png,6620422607300,10,00.05,2500,1.5,7,32.8,0,0,0,0,0,0.0,02.25,6620431509800,"8,9025"
object_C4_layer_352.png,6620432530100,10,00.05,2500,1.5,7,12.8,0,0,0,0,0,0.0,02.25,6620443623500,"11,0934"
object_C4_layer_353.png,6620444561000,10,00.05,2500,1.5,7,12.8,0,0,0,0,0,0.0,02.25,6620454884500,"10,3235"
object_C4_layer_354.png,6620455971600,10,00.05,2500,1.5,7,8.8,0,0,0,0,0,0.0,02.25,6620465254600,"9,283"
object_C4_layer_355.png,6620466179900,10,00.05,2500,1.5,7,19.2,0,0,0,0,0,0.0,02.25,6620475122900,"8,943"
object_C4_layer_356.png,6620475930400,10,00.05,2500,1.5,7,7.2,0,0,0,0,0,0.0,02.25,6620485490500,"9,5601"
object_C4_layer_357.png,6620486367800,10,00.05,2500,1.5,7,21.6,0,0,0,0,0,0.0,02.25,6620494777200,"8,4094"
object_C4_layer_358.png,6620495671000,10,00.05,2500,1.5,7,15.2,0,0,0,0,0,0.0,02.25,6620505841400,"10,1704"
object_C4_layer_359.png,6620506918700,10,00.05,2500,1.5,7,8.0,0,0,0,0,0,0.0,02.25,6620515602700,"8,684"
object_C4_layer_360.png,6620516487000,10,00.05,2500,1.5,7,23.2,0,0,0,0,0,0.0,02.25,6620526097100,"9,6101"
object_C4_layer_361.png,6620527127600,10,00.05,2500,1.5,7,8.0,0,0,0,0,0,0.0,02.25,6620535889400,"8,7618"
object_C4_layer_362.png,6620537156300,10,00.05,2500,1.5,7,15.2,0,0,0,0,0,0.0,02.25,6620546812700,"9,6564"
object_C4_layer_363.png,6620547771800,10,00.05,2500,1.5,7,17.6,0,0,0,0,0,0.0,02.25,6620558935500,"11,1637"
object_C4_layer_364.png,6620560263300,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,02.25,6620569498000,"9,2347"
object_C4_layer_365.png,6620570410100,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,02.25,6620578832500,"8,4224"
object_C4_layer_366.png,6620579718400,10,00.05,2500,1.5,7,11.2,0,0,0,0,0,0.0,02.25,6620589403100,"9,6847"
object_C4_layer_367.png,6620590449400,10,00.05,2500,1.5,7,24.0,0,0,0,0,0,0.0,02.25,6620599848600,"9,3992"
object_C4_layer_368.png,6620601126000,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,02.25,6620611036900,"9,9109"
object_C4_layer_369.png,6620612112500,10,00.05,2500,1.5,7,31.2,0,0,0,0,0,0.0,02.25,6620620954700,"8,8422"
object_C4_layer_370.png,6620621977100,10,00.05,2500,1.5,7,12.8,0,0,0,0,0,0.0,2.230769230769231,6620631707500,"9,7304"
object_C4_layer_371.png,6620632810500,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.230769230769231,6620641710200,"8,8997"
object_C4_layer_372.png,6620642715800,10,00.05,2500,1.5,7,8.8,0,0,0,0,0,0.0,2.230769230769231,6620652018800,"9,303"
object_C4_layer_373.png,6620652964300,10,00.05,2500,1.5,7,17.6,0,0,0,0,0,0.0,2.230769230769231,6620692276100,"39,3118"
object_C4_layer_374.png,6620695524500,10,00.05,2500,1.5,7,15.2,0,0,0,0,0,0.0,2.230769230769231,6620706631300,"11,1068"
object_C4_layer_375.png,6620707766700,10,00.05,2500,1.5,7,28.0,0,0,0,0,0,0.0,2.2,6620719454700,"11,688"
object_C4_layer_376.png,6620720583000,10,00.05,2500,1.5,7,25.6,0,0,0,0,0,0.0,2.2142857142857144,6620730590300,"10,0073"
object_C4_layer_377.png,6620731639200,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.2142857142857144,6620740307200,"8,668"
object_C4_layer_378.png,6620741230200,10,00.05,2500,1.5,7,52.8,0,0,0,0,0,0.0,2.2142857142857144,6620749775100,"8,5449"
object_C4_layer_379.png,6620750941100,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,2.2142857142857144,6620759841100,"8,9"
object_C4_layer_380.png,6620760618200,10,00.05,2500,1.5,7,25.6,0,0,0,0,0,0.0,2.2142857142857144,6620769123900,"8,5057"
object_C4_layer_381.png,6620770134600,10,00.05,2500,1.5,7,6.4,0,0,0,0,0,0.0,33.15.00,6620779277400,"9,1428"
object_C4_layer_382.png,6620780099800,10,00.05,2500,1.5,7,19.2,0,0,0,0,0,0.0,2.2,6620788773000,"8,6732"
object_C4_layer_383.png,6620789672500,10,00.05,2500,1.5,7,13.6,0,0,0,0,0,0.0,2.2,6620801184700,"11,5122"
object_C4_layer_384.png,6620802541100,10,00.05,2500,1.5,7,23.2,0,0,0,0,0,0.0,33.15.00,6620811647600,"9,1065"
