object_layer,startTime,neigborhoodSize,percent,nOfPtsInIMG,epsilon,minPts,cluPts/outPts,TP,FP,TN,FN,incHits,similarity[%],AVGclusterheight,endTime,latency
object_B10_layer_334.png,6438219051400,10,00.05,2500,1.5,7,16.8,0,0,0,0,0,0.0,2.5384615384615383,6438228487200,"9,4358"
object_B10_layer_335.png,6438229419800,10,00.05,2500,1.5,7,21.6,0,0,0,0,0,0.0,2.4285714285714284,6438239257300,"9,8375"
object_B10_layer_336.png,6438240422400,10,00.05,2500,1.5,7,30.4,0,0,0,0,0,0.0,2.4615384615384617,6438249465300,"9,0429"
object_B10_layer_337.png,6438251416600,10,00.05,2500,1.5,7,27.2,0,0,0,0,0,0.0,2.4,6438260432100,"9,0155"
object_B10_layer_338.png,6438261300100,10,00.05,2500,1.5,7,38.4,0,0,0,0,0,0.0,08.15,6438269896600,"8,5965"
object_B10_layer_339.png,6438271436600,10,00.05,2500,1.5,7,24.0,0,0,0,0,0,0.0,2.4,6438281675500,"10,2389"
object_B10_layer_340.png,6438282792200,10,00.05,2500,1.5,7,30.4,0,0,0,0,0,0.0,08.15,6438297501600,"14,7094"
object_B10_layer_341.png,6438298506200,10,00.05,2500,1.5,7,8.0,0,0,0,0,0,0.0,2.3333333333333335,6438306866900,"8,3607"
object_B10_layer_342.png,6438307819700,10,00.05,2500,1.5,7,24.0,0,0,0,0,0,0.0,2.3529411764705883,6438317250000,"9,4303"
object_B10_layer_343.png,6438318112700,10,00.05,2500,1.5,7,30.4,0,0,0,0,0,0.0,2.2857142857142856,6438326930500,"8,8178"
object_B10_layer_344.png,6438327896400,10,00.05,2500,1.5,7,31.2,0,0,0,0,0,0.0,2.3684210526315788,6438338160900,"10,2645"
object_B10_layer_345.png,6438338933500,10,00.05,2500,1.5,7,40.0,0,0,0,0,0,0.0,2.3333333333333335,6438347763500,"8,83"
object_B10_layer_346.png,6438348739400,10,00.05,2500,1.5,7,33.6,0,0,0,0,0,0.0,2.3333333333333335,6438359119400,"10,38"
object_B10_layer_347.png,6438360291000,10,00.05,2500,1.5,7,39.2,0,0,0,0,0,0.0,2.3043478260869565,6438369178400,"8,8874"
object_B10_layer_348.png,6438370107000,10,00.05,2500,1.5,7,20.8,0,0,0,0,0,0.0,2.3043478260869565,6438380969900,"10,8629"
object_B10_layer_349.png,6438382024600,10,00.05,2500,1.5,7,36.8,0,0,0,0,0,0.0,2.3333333333333335,6438390504900,"8,4803"
object_B10_layer_350.png,6438391656600,10,00.05,2500,1.5,7,0.0,0,0,0,0,0,0.0,2.3333333333333335,6438403310100,"11,6535"
object_B10_layer_351.png,6438404299000,10,00.05,2500,1.5,7,67.2,0,0,0,0,0,0.0,2.3333333333333335,6438413022600,"8,7236"
object_B10_layer_352.png,6438413890700,10,00.05,2500,1.5,7,10.4,0,0,0,0,0,0.0,02.32,6438423626000,"9,7353"
object_B10_layer_353.png,6438424560500,10,00.05,2500,1.5,7,18.4,0,0,0,0,0,0.0,02.32,6438433317500,"8,757"
object_B10_layer_354.png,6438434348500,10,00.05,2500,1.5,7,21.6,0,0,0,0,0,0.0,2.3076923076923075,6438443920800,"9,5723"
object_B10_layer_355.png,6438444761400,10,00.05,2500,1.5,7,16.8,0,0,0,0,0,0.0,2.3076923076923075,6438453038000,"8,2766"
object_B10_layer_356.png,6438453918300,10,00.05,2500,1.5,7,31.2,0,0,0,0,0,0.0,2.3076923076923075,6438463863100,"9,9448"
object_B10_layer_357.png,6438464890500,10,00.05,2500,1.5,7,21.6,0,0,0,0,0,0.0,2.3076923076923075,6438473518900,"8,6284"
object_B10_layer_358.png,6438474393400,10,00.05,2500,1.5,7,27.2,0,0,0,0,0,0.0,2.3076923076923075,6438483697000,"9,3036"
object_B10_layer_359.png,6438484492400,10,00.05,2500,1.5,7,12.0,0,0,0,0,0,0.0,2.3076923076923075,6438492804700,"8,3123"
object_B10_layer_360.png,6438493681900,10,00.05,2500,1.5,7,42.4,0,0,0,0,0,0.0,2.2857142857142856,6438505864500,"12,1826"
