object_layer,startTime,neigborhoodSize,percent,nOfPtsInIMG,epsilon,minPts,cluPts/outPts,TP,FP,TN,FN,incHits,similarity[%],AVGclusterheight,endTime,latency
object_A11_layer_327.png,6304428971600,10,0.1,2500,1.5,7,67.6,0,0,0,0,0,0.0,2.611940298507463,6304439797300,"10,8257"
object_A11_layer_328.png,6304440977500,10,0.1,2500,1.5,7,50.8,0,0,0,0,0,0.0,2.6417910447761193,6304457147400,"16,1699"
object_A11_layer_329.png,6304458294300,10,0.1,2500,1.5,7,69.6,0,0,0,0,0,0.0,2.6142857142857143,6304468806200,"10,5119"
object_A11_layer_330.png,6304469849500,10,0.1,2500,1.5,7,52.0,0,0,0,0,0,0.0,2.6025641025641026,6304481551800,"11,7023"
object_A11_layer_331.png,6304482585400,10,0.1,2500,1.5,7,76.4,0,0,0,0,0,0.0,2.6533333333333333,6304493089000,"10,5036"
object_A11_layer_332.png,6304494273700,10,0.1,2500,1.5,7,56.4,0,0,0,0,0,0.0,2.6842105263157894,6304506400300,"12,1266"
object_A11_layer_333.png,6304507527600,10,0.1,2500,1.5,7,66.4,0,0,0,0,0,0.0,2.6835443037974684,6304518242500,"10,7149"
object_A11_layer_334.png,6304519596600,10,0.1,2500,1.5,7,56.4,0,0,0,0,0,0.0,2.674698795180723,6304531099400,"11,5028"
object_A11_layer_335.png,6304532013300,10,0.1,2500,1.5,7,54.4,0,0,0,0,0,0.0,2.7058823529411766,6304543335000,"11,3217"
object_A11_layer_336.png,6304544300500,10,0.1,2500,1.5,7,44.8,0,0,0,0,0,0.0,2.6741573033707864,6304554434400,"10,1339"
object_A11_layer_337.png,6304558697300,10,0.1,2500,1.5,7,36.0,0,0,0,0,0,0.0,2.688888888888889,6304569339800,"10,6425"
object_A11_layer_338.png,6304570534800,10,0.1,2500,1.5,7,56.4,0,0,0,0,0,0.0,2.6847826086956523,6304583932500,"13,3977"
object_A11_layer_339.png,6304585290700,10,0.1,2500,1.5,7,58.4,0,0,0,0,0,0.0,2.6989247311827955,6304596020600,"10,7299"
object_A11_layer_340.png,6304596980700,10,0.1,2500,1.5,7,65.2,0,0,0,0,0,0.0,2.6842105263157894,6304608341100,"11,3604"
object_A11_layer_341.png,6304609287300,10,0.1,2500,1.5,7,38.4,0,0,0,0,0,0.0,2.6842105263157894,6304620755100,"11,4678"
object_A11_layer_342.png,6304622599000,10,0.1,2500,1.5,7,57.6,0,0,0,0,0,0.0,2.6907216494845363,6304633181400,"10,5824"
object_A11_layer_343.png,6304634246400,10,0.1,2500,1.5,7,33.6,0,0,0,0,0,0.0,2.656862745098039,6304645049400,"10,803"
object_A11_layer_344.png,6304645884300,10,0.1,2500,1.5,7,36.4,0,0,0,0,0,0.0,2.6666666666666665,6304655998600,"10,1143"
object_A11_layer_345.png,6304656924900,10,0.1,2500,1.5,7,61.6,0,0,0,0,0,0.0,2.6601941747572817,6304672201500,"15,2766"
object_A11_layer_346.png,6304673007200,10,0.1,2500,1.5,7,50.8,0,0,0,0,0,0.0,2.641509433962264,6304685821100,"12,8139"
object_A11_layer_347.png,6304686855500,10,0.1,2500,1.5,7,73.6,0,0,0,0,0,0.0,2.6296296296296298,6304697234300,"10,3788"
object_A11_layer_348.png,6304698382200,10,0.1,2500,1.5,7,54.4,0,0,0,0,0,0.0,2.6216216216216215,6304710314900,"11,9327"
object_A11_layer_349.png,6304711291900,10,0.1,2500,1.5,7,55.2,0,0,0,0,0,0.0,12.25,6304721798700,"10,5068"
object_A11_layer_350.png,6304722789000,10,0.1,2500,1.5,7,25.2,0,0,0,0,0,0.0,2.626086956521739,6304733241400,"10,4524"
object_A11_layer_351.png,6304734247700,10,0.1,2500,1.5,7,64.4,0,0,0,0,0,0.0,2.617391304347826,6304745385600,"11,1379"
object_A11_layer_352.png,6304747338700,10,0.1,2500,1.5,7,45.6,0,0,0,0,0,0.0,2.6293103448275863,6304757790400,"10,4517"
object_A11_layer_353.png,6304758674900,10,0.1,2500,1.5,7,41.6,0,0,0,0,0,0.0,2.641025641025641,6304772178800,"13,5039"
object_A11_layer_354.png,6304773236300,10,0.1,2500,1.5,7,45.6,0,0,0,0,0,0.0,2.6333333333333333,6304783387000,"10,1507"
object_A11_layer_355.png,6304784414800,10,0.1,2500,1.5,7,45.6,0,0,0,0,0,0.0,2.622950819672131,6304795396100,"10,9813"
object_A11_layer_356.png,6304796279800,10,0.1,2500,1.5,7,53.6,0,0,0,0,0,0.0,2.644628099173554,6304808525500,"12,2457"
object_A11_layer_357.png,6304809663900,10,0.1,2500,1.5,7,45.2,0,0,0,0,0,0.0,12.24,6304819743100,"10,0792"
object_A11_layer_358.png,6304820710500,10,0.1,2500,1.5,7,68.8,0,0,0,0,0,0.0,12.32,6304833370800,"12,6603"
object_A11_layer_359.png,6304834603400,10,0.1,2500,1.5,7,50.8,0,0,0,0,0,0.0,102866.35.00,6304845637500,"11,0341"
object_A11_layer_360.png,6304846715800,10,0.1,2500,1.5,7,64.0,0,0,0,0,0,0.0,2.58955223880597,6304858193200,"11,4774"
